MON,DAY,HR,HR OF YR,DRY BULB,WET BULB
4,5,18,2275,64,59.4
4,5,19,2276,62.1,58.9
4,5,20,2277,62.1,59
4,5,21,2278,62.1,59
4,5,22,2279,62.1,58.8
4,5,23,2280,61,58.1
4,6,0,2281,61,58.3
4,6,1,2282,62.1,59.4
4,6,2,2283,62.1,59.6
4,6,3,2284,62.1,59.6
4,6,4,2285,61,58.5
4,6,5,2286,61,58.4
4,6,6,2287,61,58.1
4,6,7,2288,61,57.8
4,6,8,2289,61,57
4,6,9,2290,63,58.1
4,6,10,2291,66.9,60.6
4,6,11,2292,72,63.2
4,6,12,2293,75.9,64.7
4,6,13,2294,77,63.2
4,6,14,2295,80.1,65.1
4,6,15,2296,81,65.5
4,6,16,2297,80.1,64.3
4,6,17,2298,75.9,63.6
4,6,18,2299,71.1,62.2
4,6,19,2300,66.9,60.7
4,6,20,2301,63,57.9
4,6,21,2302,64,59.4
4,6,22,2303,63,59.3
4,6,23,2304,63,59.5
4,7,0,2305,63,59.7
4,7,1,2306,62.1,58.9
4,7,2,2307,62.1,59.5
4,7,3,2308,61,58.8
4,7,4,2309,60.1,58.2
4,7,5,2310,59,57.5
4,7,6,2311,61,59.5
4,7,7,2312,60.1,58.7
4,7,8,2313,64.9,61.8
4,7,9,2314,66.9,61.8
4,7,10,2315,71.1,63.3
4,7,11,2316,75,65.9
4,7,12,2317,78.1,67.5
4,7,13,2318,80.1,68.1
4,7,14,2319,82.9,69.1
4,7,15,2320,84,69.1
4,7,16,2321,84,67.6
4,7,17,2322,81,67
4,7,18,2323,78.1,66
4,7,19,2324,75.9,65.6
4,7,20,2325,73.9,65.8
4,7,21,2326,72,65.7
4,7,22,2327,71.1,66.5
4,7,23,2328,71.1,66.8
4,8,0,2329,71.1,66.8
4,8,1,2330,71.1,67
4,8,2,2331,71.1,66.8
4,8,3,2332,72,67.7
4,8,4,2333,72,67.3
4,8,5,2334,72,67.6
4,8,6,2335,71.1,67
4,8,7,2336,72,68
4,8,8,2337,73,68.6
4,8,9,2338,75,69.9
4,8,10,2339,75,69.5
4,8,11,2340,75.9,69.8
4,8,12,2341,75.9,69
4,8,13,2342,79,71.3
4,8,14,2343,82.9,76.5
4,8,15,2344,82.9,78.2
4,8,16,2345,69.1,66.4
4,8,17,2346,71.1,68.5
4,8,18,2347,70,67.7
4,8,19,2348,62.1,60.1
4,8,20,2349,60.1,58.1
4,8,21,2350,59,56.9
4,8,22,2351,57.9,55.5
4,8,23,2352,57.9,54.7
4,9,0,2353,57,52.9
4,9,1,2354,55.9,50.9
4,9,2,2355,55.9,50.4
4,9,3,2356,55,49.3
4,9,4,2357,54,47.8
4,9,5,2358,53.1,47.2
4,9,6,2359,53.1,47.3
4,9,7,2360,54,48.1
4,9,8,2361,55,48.8
4,9,9,2362,54,47.7
4,9,10,2363,55.9,49
4,9,11,2364,57,49.8
4,9,12,2365,57,49.8
4,9,13,2366,57.9,50.3
4,9,14,2367,59,51.3
4,9,15,2368,59,51.3
4,9,16,2369,57.9,50.4
4,9,17,2370,57,50.2
4,9,18,2371,55.9,49.8
4,9,19,2372,55,49.5
4,9,20,2373,54,49.1
4,9,21,2374,51.1,46.8
4,9,22,2375,54,50
4,9,23,2376,51.1,48.1
4,10,0,2377,50,48
4,10,1,2378,46.9,45.7
4,10,2,2379,46,44.6
4,10,3,2380,46,44.2
4,10,4,2381,46,43.9
4,10,5,2382,46,44.2
4,10,6,2383,46,44.6
4,10,7,2384,48,46.8
4,10,8,2385,57,53.7
4,10,9,2386,64.9,58.7
4,10,10,2387,70,60.5
4,10,11,2388,71.1,61.2
4,10,12,2389,73,62.4
4,10,13,2390,72,61.3
4,10,14,2391,75,64
4,10,15,2392,73,62.4
4,10,16,2393,73,62.7
4,10,17,2394,71.1,62
4,10,18,2395,70,62.3
4,10,19,2396,64.9,58.7
4,10,20,2397,61,56.1
4,10,21,2398,59,55
4,10,22,2399,59,55.8
4,10,23,2400,57.9,54.8
4,11,0,2401,59,55.6
4,11,1,2402,60.1,56.3
4,11,2,2403,60.1,57.2
4,11,3,2404,55.9,54
4,11,4,2405,53.1,51.8
4,11,5,2406,51.1,49.9
4,11,6,2407,51.1,49.8
4,11,7,2408,54,52.7
4,11,8,2409,60.1,56.5
4,11,9,2410,66,59.4
4,11,10,2411,72,61.8
4,11,11,2412,75,63.3
4,11,12,2413,75.9,62.6
4,11,13,2414,80.1,64.6
4,11,14,2415,80.1,64.4
4,11,15,2416,81,64.8
4,11,16,2417,81,64.5
4,11,17,2418,80.1,66.6
4,11,18,2419,78.1,67.6
4,11,19,2420,70,62.9
4,11,20,2421,69.1,62.5
4,11,21,2422,64,58.5
4,11,22,2423,64.9,59.9
4,11,23,2424,64.9,60.6
4,12,0,2425,63,59.6
4,12,1,2426,61,58.4
4,12,2,2427,61,58.9
4,12,3,2428,60.1,58.5
4,12,4,2429,59,57.7
4,12,5,2430,59,57.9
4,12,6,2431,57.9,57.2
4,12,7,2432,59,58.2
4,12,8,2433,61,58.9
4,12,9,2434,63,59.2
4,12,10,2435,70,64
4,12,11,2436,77,68.6
4,12,12,2437,79,68.1
4,12,13,2438,81,67.6
4,12,14,2439,84,69
4,12,15,2440,84.9,68.7
4,12,16,2441,84.9,67.3
4,12,17,2442,84.9,68.7
4,12,18,2443,82.9,68.5
4,12,19,2444,78.1,65.6
4,12,20,2445,75,64.5
4,12,21,2446,73,64.4
4,12,22,2447,71.1,63.9
4,12,23,2448,70,63.7
4,13,0,2449,66.9,61.3
4,13,1,2450,66,60.9
4,13,2,2451,64,60.3
4,13,3,2452,63,60.1
4,13,4,2453,62.1,60.1
4,13,5,2454,61,59.2
4,13,6,2455,61,59.2
4,13,7,2456,63,61.1
4,13,8,2457,68,63.2
4,13,9,2458,73,64.4
4,13,10,2459,77,64.2
4,13,11,2460,80.1,65.5
4,13,12,2461,82.9,66.8
4,13,13,2462,84.9,66.8
4,13,14,2463,87.1,68.2
4,13,15,2464,87.1,67.9
4,13,16,2465,87.1,67.5
4,13,17,2466,86,67.8
4,13,18,2467,82.9,66.5
4,13,19,2468,78.1,63.6
4,13,20,2469,75.9,64.8
4,13,21,2470,73,65.1
4,13,22,2471,72,66.7
4,13,23,2472,71.1,66.7
4,14,0,2473,70,66.4
4,14,1,2474,71.1,68.3
4,14,2,2475,71.1,68.4
4,14,3,2476,70,67.3
4,14,4,2477,71.1,68.3
4,14,5,2478,71.1,68.4
4,14,6,2479,70,67.3
4,14,7,2480,72,69.2
4,14,8,2481,75,70.5
4,14,9,2482,77,70.8
4,14,10,2483,80.1,71.6
4,14,11,2484,82.9,72.7
4,14,12,2485,84.9,73
4,14,13,2486,88,73.8
4,14,14,2487,89.1,74.1
4,14,15,2488,89.1,73.1
4,14,16,2489,89.1,72.3
4,14,17,2490,87.1,71.4
4,14,18,2491,87.1,72.2
4,14,19,2492,82,68.6
4,14,20,2493,78.1,66.8
4,14,21,2494,75,65.6
4,14,22,2495,73,65
4,14,23,2496,72,65.2
4,15,0,2497,68,62.5
4,15,1,2498,68,63.4
4,15,2,2499,68,64
4,15,3,2500,66,62.8
4,15,4,2501,64.9,62.3
4,15,5,2502,63,60.6
4,15,6,2503,64,61.9
4,15,7,2504,64.9,62.9
4,15,8,2505,72,67
4,15,9,2506,78.1,69.6
4,15,10,2507,81,68.7
4,15,11,2508,84,69.9
4,15,12,2509,86,70.5
4,15,13,2510,88,70.8
4,15,14,2511,89.1,71.2
4,15,15,2512,89.1,70.5
4,15,16,2513,90,71
4,15,17,2514,90,71.5
4,15,18,2515,90,71.9
4,15,19,2516,82,66.3
4,15,20,2517,77,64.8
4,15,21,2518,75,65.3
4,15,22,2519,71.1,63.9
4,15,23,2520,70,63.8
4,16,0,2521,69.1,63.6
4,16,1,2522,70,65.2
4,16,2,2523,68,64.6
4,16,3,2524,66,63.6
4,16,4,2525,64,62.7
4,16,5,2526,64.9,63.7
4,16,6,2527,66,65.2
4,16,7,2528,66,65.2
4,16,8,2529,68,65.3
4,16,9,2530,73.9,68.6
4,16,10,2531,80.1,71.5
4,16,11,2532,84,73.1
4,16,12,2533,87.1,73.7
4,16,13,2534,89.1,72.9
4,16,14,2535,90,73.4
4,16,15,2536,90,73.1
4,16,16,2537,90,72.6
4,16,17,2538,88,73.3
4,16,18,2539,84.9,72.3
4,16,19,2540,82,71.5
4,16,20,2541,80.1,71.7
4,16,21,2542,78.1,71.5
4,16,22,2543,77,72
4,16,23,2544,77,72
4,17,0,2545,77,72
4,17,1,2546,75.9,71.1
4,17,2,2547,73.9,68.5
4,17,3,2548,71.1,65.4
4,17,4,2549,70,63.6
4,17,5,2550,66.9,60.8
4,17,6,2551,64.9,58.9
4,17,7,2552,66.9,60.7
4,17,8,2553,71.1,62.7
4,17,9,2554,73.9,63.5
4,17,10,2555,75,62.5
4,17,11,2556,77,63.3
4,17,12,2557,79,64
4,17,13,2558,81,64.5
4,17,14,2559,82.9,65.4
4,17,15,2560,84,65.9
4,17,16,2561,84.9,65.8
4,17,17,2562,82.9,67.1
4,17,18,2563,73.9,62.5
4,17,19,2564,70,61.2
4,17,20,2565,64.9,58.6
4,17,21,2566,66,61.1
4,17,22,2567,63,59.7
4,17,23,2568,60.1,57.3
4,18,0,2569,62.1,59.4
4,18,1,2570,61,58.5
4,18,2,2571,59,57
4,18,3,2572,57.9,56.3
4,18,4,2573,55.9,54.7
4,18,5,2574,57,55.6
4,18,6,2575,57.9,56.3
4,18,7,2576,63,61
4,18,8,2577,70,65.8
4,18,9,2578,73,66.3
4,18,10,2579,77,67.4
4,18,11,2580,77,69.3
4,18,12,2581,80.1,74.2
4,18,13,2582,73,69.4
4,18,14,2583,73.9,69.3
4,18,15,2584,75.9,69.9
4,18,16,2585,75.9,69
4,18,17,2586,75.9,69.7
4,18,18,2587,73.9,68.4
4,18,19,2588,73,68.1
4,18,20,2589,72,67.9
4,18,21,2590,71.1,67.5
4,18,22,2591,71.1,68.1
4,18,23,2592,71.1,68.2
4,19,0,2593,71.1,68.2
4,19,1,2594,71.1,68.1
4,19,2,2595,71.1,68.3
4,19,3,2596,71.1,68.6
4,19,4,2597,70,67.7
4,19,5,2598,68,66
4,19,6,2599,68,66.2
4,19,7,2600,68,66.5
4,19,8,2601,73.9,70.2
4,19,9,2602,78.1,71.6
4,19,10,2603,79,69.9
4,19,11,2604,82,71.9
4,19,12,2605,81,69.7
4,19,13,2606,84,71.4
4,19,14,2607,82.9,70.2
4,19,15,2608,82.9,70.2
4,19,16,2609,82,69
4,19,17,2610,80.1,69
4,19,18,2611,77,68
4,19,19,2612,73.9,66.5
4,19,20,2613,70,64.4
4,19,21,2614,69.1,64.9
4,19,22,2615,69.1,66.2
4,19,23,2616,69.1,66.5
4,20,0,2617,69.1,66.6
4,20,1,2618,70,67.8
4,20,2,2619,70,67.8
4,20,3,2620,70,67.8
4,20,4,2621,70,67.8
4,20,5,2622,68,66.1
4,20,6,2623,68,66.3
4,20,7,2624,69.1,67.5
4,20,8,2625,73,69.6
4,20,9,2626,75.9,70.4
4,20,10,2627,80.1,72.2
4,20,11,2628,84,72.7
4,20,12,2629,84.9,70
4,20,13,2630,88,68.7
4,20,14,2631,89.1,70.1
4,20,15,2632,87.1,68.6
4,20,16,2633,87.1,69
4,20,17,2634,88,70.8
4,20,18,2635,86,70.6
4,20,19,2636,79,65.9
4,20,20,2637,75,63.9
4,20,21,2638,73,63.8
4,20,22,2639,69.1,61.5
4,20,23,2640,66,60.2
4,21,0,2641,64,59.6
4,21,1,2642,63,59.8
4,21,2,2643,62.1,59.2
4,21,3,2644,62.1,59.4
4,21,4,2645,61,58.5
4,21,5,2646,60.1,57.7
4,21,6,2647,59,56.7
4,21,7,2648,64,61.4
4,21,8,2649,70,65.2
4,21,9,2650,75,67.7
4,21,10,2651,80.1,69.6
4,21,11,2652,82.9,69.6
4,21,12,2653,84.9,68.6
4,21,13,2654,87.1,67.5
4,21,14,2655,89.1,68.5
4,21,15,2656,90,69.2
4,21,16,2657,90,68.8
4,21,17,2658,86,70.2
4,21,18,2659,86,74.5
4,21,19,2660,75.9,69.1
4,21,20,2661,73.9,67.2
4,21,21,2662,73,66.4
4,21,22,2663,71.1,64.4
4,21,23,2664,71.1,65.3
4,22,0,2665,70,64.7
4,22,1,2666,70,65.3
4,22,2,2667,66.9,63
4,22,3,2668,66.9,63.3
4,22,4,2669,64.9,61.8
4,22,5,2670,64,60.9
4,22,6,2671,64,60.9
4,22,7,2672,66.9,63.7
4,22,8,2673,73,67.6
4,22,9,2674,75.9,68.2
4,22,10,2675,80.1,69.7
4,22,11,2676,82,70.1
4,22,12,2677,82.9,69.7
4,22,13,2678,86,70.9
4,22,14,2679,87.1,71.4
4,22,15,2680,87.1,71.5
4,22,16,2681,84,68.6
4,22,17,2682,80.1,70
4,22,18,2683,70,64.5
4,22,19,2684,71.1,68.9
4,22,20,2685,71.1,68.9
4,22,21,2686,71.1,68.9
4,22,22,2687,71.1,68.9
4,22,23,2688,70,67.8
4,23,0,2689,70,67.9
4,23,1,2690,71.1,68.9
4,23,2,2691,70,68.1
4,23,3,2692,70,68.3
4,23,4,2693,70,68.6
4,23,5,2694,70,68.4
4,23,6,2695,69.1,67.5
4,23,7,2696,71.1,69.6
4,23,8,2697,72,67.7
4,23,9,2698,75,67.4
4,23,10,2699,77,65.8
4,23,11,2700,79,66.1
4,23,12,2701,80.1,65.8
4,23,13,2702,79,63.3
4,23,14,2703,79,65.8
4,23,15,2704,75.9,65.5
4,23,16,2705,75.9,67.8
4,23,17,2706,75,68.1
4,23,18,2707,73,67.6
4,23,19,2708,71.1,66.9
4,23,20,2709,70,65.8
4,23,21,2710,71.1,66.9
4,23,22,2711,71.1,66.8
4,23,23,2712,69.1,65
4,24,0,2713,68,64
4,24,1,2714,69.1,65
4,24,2,2715,68,64.4
4,24,3,2716,66.9,63.8
4,24,4,2717,66.9,64.3
4,24,5,2718,66.9,64.5
4,24,6,2719,66.9,64.7
4,24,7,2720,68,65.9
4,24,8,2721,70,67
4,24,9,2722,71.1,67.4
4,24,10,2723,72,67.2
4,24,11,2724,77,70.2
4,24,12,2725,80.1,71.1
4,24,13,2726,81,70
4,24,14,2727,75.9,67.5
4,24,15,2728,73.9,67.5
4,24,16,2729,75,70.2
4,24,17,2730,77,72.8
4,24,18,2731,73,69.6
4,24,19,2732,71.1,68.3
4,24,20,2733,70,67.7
4,24,21,2734,68,66.2
4,24,22,2735,66.9,65.6
4,24,23,2736,66,64.7
4,25,0,2737,64.9,63.7
4,25,1,2738,64,62.8
4,25,2,2739,64.9,63.4
4,25,3,2740,64,62.3
4,25,4,2741,64.9,63.1
4,25,5,2742,63,60.5
4,25,6,2743,61,58
4,25,7,2744,61,57.4
4,25,8,2745,64.9,59.7
4,25,9,2746,68,61.1
4,25,10,2747,71.1,62.2
4,25,11,2748,73.9,63.6
4,25,12,2749,75,63.8
4,25,13,2750,75.9,63.3
4,25,14,2751,75.9,63.6
4,25,15,2752,75.9,63.6
4,25,16,2753,73.9,62.1
4,25,17,2754,70,60.8
4,25,18,2755,68,60.7
4,25,19,2756,66,60.4
4,25,20,2757,62.1,58.1
4,25,21,2758,60.1,57.1
4,25,22,2759,59,57.1
4,25,23,2760,57.9,56.2
4,26,0,2761,57.9,56.1
4,26,1,2762,57,55.2
4,26,2,2763,57,55.5
4,26,3,2764,55,53.7
4,26,4,2765,52,50.8
4,26,5,2766,53.1,51.6
4,26,6,2767,54,52.2
4,26,7,2768,55.9,53.5
4,26,8,2769,60.1,55.1
4,26,9,2770,66.9,58.7
4,26,10,2771,69.1,57.2
4,26,11,2772,68,56.2
4,26,12,2773,68,56
4,26,13,2774,70,57.2
4,26,14,2775,68,56
4,26,15,2776,70,57.8
4,26,16,2777,69.1,57.2
4,26,17,2778,68,57.8
4,26,18,2779,64.9,56.5
4,26,19,2780,60.1,53.2
4,26,20,2781,57.9,52
4,26,21,2782,54,49.1
4,26,22,2783,54,49.6
4,26,23,2784,53.1,49.7
4,27,0,2785,50,47.5
4,27,1,2786,50,48.2
4,27,2,2787,48.9,47.3
4,27,3,2788,46.9,45.7
4,27,4,2789,46.9,45.7
4,27,5,2790,46.9,45.9
4,27,6,2791,45,43.9
4,27,7,2792,51.1,49.7
4,27,8,2793,60.1,55.4
4,27,9,2794,68,59.1
4,27,10,2795,72,57.9
4,27,11,2796,72,58.3
4,27,12,2797,73.9,59.8
4,27,13,2798,75,60.8
4,27,14,2799,72,58.9
4,27,15,2800,72,59.1
4,27,16,2801,73,60.1
4,27,17,2802,71.1,60.5
4,27,18,2803,69.1,60.3
4,27,19,2804,64.9,58.1
4,27,20,2805,60.1,55.1
4,27,21,2806,59,55.4
4,27,22,2807,57.9,55.3
4,27,23,2808,57,54.8
4,28,0,2809,53.1,51.2
4,28,1,2810,53.1,51.2
4,28,2,2811,53.1,51.5
4,28,3,2812,52,50.6
4,28,4,2813,50,48.7
4,28,5,2814,50,48.7
4,28,6,2815,52,50.4
4,28,7,2816,55,53.1
4,28,8,2817,66,60.5
4,28,9,2818,73,63.2
4,28,10,2819,75,60.4
4,28,11,2820,75.9,61.1
4,28,12,2821,77,62
4,28,13,2822,77,62
4,28,14,2823,75.9,62.3
4,28,15,2824,73.9,61.8
4,28,16,2825,73,62.1
4,28,17,2826,73.9,64
4,28,18,2827,71.1,62.2
4,28,19,2828,66.9,59.5
4,28,20,2829,63,57.1
4,28,21,2830,62.1,57.3
4,28,22,2831,63,59.1
4,28,23,2832,64,60.3
4,29,0,2833,66,62.5
4,29,1,2834,66,62.6
4,29,2,2835,64.9,62
4,29,3,2836,64.9,62.4
4,29,4,2837,64.9,62.9
4,29,5,2838,64.9,62.7
4,29,6,2839,64,61.6
4,29,7,2840,66,63.3
4,29,8,2841,70,67.1
4,29,9,2842,71.1,68.2
4,29,10,2843,70,67.1
4,29,11,2844,72,68.6
4,29,12,2845,70,66.2
4,29,13,2846,68,64
4,29,14,2847,66.9,63.6
4,29,15,2848,64.9,62.2
4,29,16,2849,64.9,62.9
4,29,17,2850,64.9,63
4,29,18,2851,64.9,63.2
4,29,19,2852,64,62.6
4,29,20,2853,64,62.4
4,29,21,2854,64,62.1
4,29,22,2855,64,61.9
4,29,23,2856,64,62
4,30,0,2857,64,62
4,30,1,2858,64.9,62.9
4,30,2,2859,64.9,63
4,30,3,2860,63,61.3
4,30,4,2861,63,61.6
4,30,5,2862,63,61.3
4,30,6,2863,63,61.1
4,30,7,2864,66,63.8
4,30,8,2865,68,65
4,30,9,2866,71.1,67.2
4,30,10,2867,69.1,64.3
4,30,11,2868,75.9,70.1
4,30,12,2869,77,70.1
4,30,13,2870,75,67.4
4,30,14,2871,77,68.8
4,30,15,2872,78.1,69
4,30,16,2873,75.9,66.6
4,30,17,2874,73,65.5
4,30,18,2875,71.1,65.4
4,30,19,2876,69.3,65.4
4,30,20,2877,67.8,64.7
4,30,21,2878,67.1,64.7
4,30,22,2879,66,64
4,30,23,2880,65.1,63.2
5,1,0,2881,64.6,62.7
5,1,1,2882,64.4,62.5
5,1,2,2883,64,62
5,1,3,2884,63,61.4
5,1,4,2885,62.4,60.9
5,1,5,2886,60.6,59.2
5,1,6,2887,58.8,57
5,1,7,2888,60.1,59.3
5,1,8,2889,69.1,65.6
5,1,9,2890,75,67.5
5,1,10,2891,78.1,66.7
5,1,11,2892,80.1,67.3
5,1,12,2893,80.1,66.2
5,1,13,2894,79,67.6
5,1,14,2895,80.1,67.9
5,1,15,2896,78.1,66.2
5,1,16,2897,80.1,66.9
5,1,17,2898,78.1,65
5,1,18,2899,75.9,63.8
5,1,19,2900,72,63.6
5,1,20,2901,70,62.9
5,1,21,2902,66.9,61.8
5,1,22,2903,64,60.8
5,1,23,2904,63,59.8
5,2,0,2905,64,60.8
5,2,1,2906,63,60.4
5,2,2,2907,63,60.4
5,2,3,2908,66,62.2
5,2,4,2909,64.9,61.8
5,2,5,2910,62.1,60.1
5,2,6,2911,62.1,58.9
5,2,7,2912,64.9,62.3
5,2,8,2913,72,66
5,2,9,2914,75,66.4
5,2,10,2915,78.1,66.2
5,2,11,2916,79,67
5,2,12,2917,82,68
5,2,13,2918,82.9,67.8
5,2,14,2919,82.9,67.8
5,2,15,2920,82.9,67.8
5,2,16,2921,82,66.9
5,2,17,2922,79,69.4
5,2,18,2923,78.1,68.6
5,2,19,2924,75.9,67.3
5,2,20,2925,75,66.4
5,2,21,2926,73.9,66
5,2,22,2927,73,65.1
5,2,23,2928,72,64.8
5,3,0,2929,71.1,64.5
5,3,1,2930,69.1,63.8
5,3,2,2931,69.1,65.1
5,3,3,2932,70,66.1
5,3,4,2933,70,66.1
5,3,5,2934,70,66.7
5,3,6,2935,69.1,65.8
5,3,7,2936,69.1,67.1
5,3,8,2937,69.1,65.8
5,3,9,2938,71.1,67
5,3,10,2939,77,72.1
5,3,11,2940,78.1,72.4
5,3,12,2941,73.9,69.9
5,3,13,2942,77,74.2
5,3,14,2943,78.1,72.4
5,3,15,2944,79,72.7
5,3,16,2945,72,68
5,3,17,2946,73,68.3
5,3,18,2947,72,68.6
5,3,19,2948,71.1,69
5,3,20,2949,70,67.9
5,3,21,2950,69.1,67
5,3,22,2951,69.1,67
5,3,23,2952,68,65.3
5,4,0,2953,66,63.4
5,4,1,2954,64,61.5
5,4,2,2955,64,60.8
5,4,3,2956,64.9,61.1
5,4,4,2957,64.9,60
5,4,5,2958,64.9,58.8
5,4,6,2959,64,58.5
5,4,7,2960,64.9,59.3
5,4,8,2961,64.9,59.3
5,4,9,2962,66,60.3
5,4,10,2963,66.9,60.6
5,4,11,2964,68,61.5
5,4,12,2965,69.1,60.8
5,4,13,2966,70,60.7
5,4,14,2967,70,60.7
5,4,15,2968,70,60.7
5,4,16,2969,70,62.2
5,4,17,2970,70,62.2
5,4,18,2971,70,62.2
5,4,19,2972,69.1,61.4
5,4,20,2973,66.9,60.6
5,4,21,2974,66.9,61.8
5,4,22,2975,66.9,61.8
5,4,23,2976,66.9,62.4
5,5,0,2977,66,62.1
5,5,1,2978,66,62.1
5,5,2,2979,64.9,61.7
5,5,3,2980,64.9,61.7
5,5,4,2981,63,60.4
5,5,5,2982,61,59
5,5,6,2983,60.1,58.6
5,5,7,2984,62.1,60.7
5,5,8,2985,69.1,64.9
5,5,9,2986,73,66.2
5,5,10,2987,72,65.3
5,5,11,2988,77,66.3
5,5,12,2989,78.1,66.1
5,5,13,2990,79,67.5
5,5,14,2991,79,66.9
5,5,15,2992,78.1,67.3
5,5,16,2993,78.1,66.7
5,5,17,2994,77,66.3
5,5,18,2995,75,65.1
5,5,19,2996,72,64.7
5,5,20,2997,68,63.3
5,5,21,2998,64.9,62.3
5,5,22,2999,62.1,60
5,5,23,3000,62.1,60
5,6,0,3001,62.1,60
5,6,1,3002,61,59
5,6,2,3003,60.1,58.1
5,6,3,3004,60.1,58.6
5,6,4,3005,57.9,56.6
5,6,5,3006,57.9,56.6
5,6,6,3007,57,55.7
5,6,7,3008,57,56.2
5,6,8,3009,70,66.4
5,6,9,3010,75,64.5
5,6,10,3011,78.1,64.5
5,6,11,3012,79,64.8
5,6,12,3013,80.1,64.6
5,6,13,3014,80.1,65.2
5,6,14,3015,81,65.5
5,6,15,3016,81,65.5
5,6,16,3017,82,65.8
5,6,17,3018,80.1,64.6
5,6,18,3019,78.1,63.5
5,6,19,3020,75,61.9
5,6,20,3021,72,60.8
5,6,21,3022,71.1,60.5
5,6,22,3023,69.1,59.3
5,6,23,3024,69.1,60.3
5,7,0,3025,66.9,60
5,7,1,3026,66,59.7
5,7,2,3027,64.9,58.8
5,7,3,3028,64.9,58.8
5,7,4,3029,64.9,59.9
5,7,5,3030,64.9,59.9
5,7,6,3031,66,60.3
5,7,7,3032,66,60.3
5,7,8,3033,68,62.2
5,7,9,3034,72,64.7
5,7,10,3035,77,68.7
5,7,11,3036,80.1,70.3
5,7,12,3037,84,71.5
5,7,13,3038,84.9,68.4
5,7,14,3039,84.9,66.8
5,7,15,3040,84.9,68.9
5,7,16,3041,87.1,69.1
5,7,17,3042,87.1,68.5
5,7,18,3043,86,68.7
5,7,19,3044,82.9,68.3
5,7,20,3045,77,67.6
5,7,21,3046,75.9,66
5,7,22,3047,75,64.6
5,7,23,3048,75.9,65.5
5,8,0,3049,75,65.2
5,8,1,3050,73,64.5
5,8,2,3051,73,65.7
5,8,3,3052,71.1,65.1
5,8,4,3053,70,64.7
5,8,5,3054,68,63.4
5,8,6,3055,64.9,63
5,8,7,3056,66,63.9
5,8,8,3057,70,65.9
5,8,9,3058,75.9,67.8
5,8,10,3059,80.1,70.3
5,8,11,3060,82,70.9
5,8,12,3061,84.9,71.1
5,8,13,3062,87.1,71.2
5,8,14,3063,87.1,70.1
5,8,15,3064,84,72.7
5,8,16,3065,81,71.8
5,8,17,3066,78.1,71
5,8,18,3067,75.9,70.3
5,8,19,3068,73.9,68.4
5,8,20,3069,68,63.4
5,8,21,3070,64.9,62.3
5,8,22,3071,66,63.9
5,8,23,3072,66.9,64.9
5,9,0,3073,66.9,65.5
5,9,1,3074,66.9,65.5
5,9,2,3075,66.9,65.5
5,9,3,3076,66,64.6
5,9,4,3077,64.9,63.6
5,9,5,3078,64.9,63.6
5,9,6,3079,64,63.2
5,9,7,3080,64.9,64.2
5,9,8,3081,66.9,66.2
5,9,9,3082,72,70.5
5,9,10,3083,75,69.3
5,9,11,3084,78.1,69.7
5,9,12,3085,81,70.5
5,9,13,3086,82,73.3
5,9,14,3087,75.9,69
5,9,15,3088,82,69
5,9,16,3089,79,68.1
5,9,17,3090,78.1,69.7
5,9,18,3091,77,69.4
5,9,19,3092,75.9,69.6
5,9,20,3093,75,70
5,9,21,3094,73.9,69
5,9,22,3095,72,68.4
5,9,23,3096,70,66.5
5,10,0,3097,68,65.8
5,10,1,3098,66.9,64.9
5,10,2,3099,66.9,64.9
5,10,3,3100,66,63.9
5,10,4,3101,64.9,63
5,10,5,3102,64.9,63
5,10,6,3103,64,62
5,10,7,3104,66,64.6
5,10,8,3105,73,68.1
5,10,9,3106,79,67.6
5,10,10,3107,79,67
5,10,11,3108,82,67.9
5,10,12,3109,81,69.3
5,10,13,3110,82,70.2
5,10,14,3111,82,69.7
5,10,15,3112,81,67.6
5,10,16,3113,80.1,67.9
5,10,17,3114,80.1,69.7
5,10,18,3115,78.1,68.5
5,10,19,3116,73.9,66.6
5,10,20,3117,71.1,65.6
5,10,21,3118,70,65.3
5,10,22,3119,69.1,65.7
5,10,23,3120,69.1,65.7
5,11,0,3121,68,64.6
5,11,1,3122,66,63.4
5,11,2,3123,64,62.7
5,11,3,3124,64,62
5,11,4,3125,64,62
5,11,5,3126,63,61.1
5,11,6,3127,63,61.1
5,11,7,3128,63,62.4
5,11,8,3129,71.1,68.9
5,11,9,3130,77,71.4
5,11,10,3131,80.1,70.3
5,11,11,3132,82,71.4
5,11,12,3133,84,70.8
5,11,13,3134,86,70.9
5,11,14,3135,87.1,72.4
5,11,15,3136,88,75.1
5,11,16,3137,84.9,74.2
5,11,17,3138,82,72.8
5,11,18,3139,80.1,70.9
5,11,19,3140,78.1,70.3
5,11,20,3141,75,68.8
5,11,21,3142,73,68.2
5,11,22,3143,72,67.9
5,11,23,3144,70,67.3
5,12,0,3145,70,67.3
5,12,1,3146,69.1,65.7
5,12,2,3147,68,64.7
5,12,3,3148,66,62.7
5,12,4,3149,64.9,63
5,12,5,3150,64,62
5,12,6,3151,63,61.1
5,12,7,3152,66,64.7
5,12,8,3153,73,68.8
5,12,9,3154,78.1,69.7
5,12,10,3155,81,70
5,12,11,3156,82,70.3
5,12,12,3157,84,72
5,12,13,3158,84.9,70.6
5,12,14,3159,86,71.4
5,12,15,3160,86,70.3
5,12,16,3161,86,69.2
