MON,DAY,HR,HR OF YR,DRY BULB,WET BULB
4,5,23,2280,39.90,36.80
4,6,0,2281,39.00,36.70
4,6,1,2282,37.90,35.70
4,6,2,2283,37.00,34.80
4,6,3,2284,36.00,34.70
4,6,4,2285,37.00,35.20
4,6,5,2286,37.00,35.20
4,6,6,2287,37.00,35.20
4,6,7,2288,37.90,35.70
4,6,8,2289,39.90,37.60
4,6,9,2290,43.00,39.30
4,6,10,2291,45.00,40.40
4,6,11,2292,46.90,40.60
4,6,12,2293,48.90,40.10
4,6,13,2294,50.00,41.80
4,6,14,2295,50.00,41.00
4,6,15,2296,46.00,40.50
4,6,16,2297,46.00,41.30
4,6,17,2298,46.00,40.50
4,6,18,2299,46.00,41.30
4,6,19,2300,45.00,40.70
4,6,20,2301,44.10,40.70
4,6,21,2302,42.10,39.70
4,6,22,2303,42.10,39.20
4,6,23,2304,42.10,39.20
4,7,0,2305,42.10,39.20
4,7,1,2306,41.00,38.70
4,7,2,2307,41.00,38.70
4,7,3,2308,41.00,38.70
4,7,4,2309,41.00,38.70
4,7,5,2310,41.00,38.30
4,7,6,2311,41.00,38.70
4,7,7,2312,41.00,38.70
4,7,8,2313,42.10,39.20
4,7,9,2314,44.10,40.30
4,7,10,2315,46.00,41.30
4,7,11,2316,46.00,41.70
4,7,12,2317,48.00,42.00
4,7,13,2318,52.00,44.30
4,7,14,2319,48.90,43.60
4,7,15,2320,46.90,43.40
4,7,16,2321,46.90,42.60
4,7,17,2322,48.00,42.80
4,7,18,2323,46.00,42.10
4,7,19,2324,46.00,42.60
4,7,20,2325,44.10,42.60
4,7,21,2326,43.00,41.50
4,7,22,2327,43.00,41.50
4,7,23,2328,43.00,41.50
4,8,0,2329,43.00,41.50
4,8,1,2330,43.00,41.50
4,8,2,2331,43.00,41.50
4,8,3,2332,43.00,41.60
4,8,4,2333,43.00,41.60
4,8,5,2334,43.00,41.10
4,8,6,2335,43.00,41.10
4,8,7,2336,43.00,40.60
4,8,8,2337,43.00,41.10
4,8,9,2338,44.10,42.10
4,8,10,2339,44.10,42.60
4,8,11,2340,45.00,43.10
4,8,12,2341,46.00,43.10
4,8,13,2342,46.90,43.50
4,8,14,2343,46.90,44.50
4,8,15,2344,46.00,43.60
4,8,16,2345,45.00,43.10
4,8,17,2346,45.00,42.60
4,8,18,2347,46.00,42.70
4,8,19,2348,44.10,40.00
4,8,20,2349,44.10,40.80
4,8,21,2350,42.10,39.30
4,8,22,2351,42.10,39.30
4,8,23,2352,42.10,38.90
4,9,0,2353,41.00,38.40
4,9,1,2354,41.00,38.40
4,9,2,2355,39.90,37.80
4,9,3,2356,39.90,37.80
4,9,4,2357,39.90,37.80
4,9,5,2358,39.90,37.70
4,9,6,2359,39.00,36.40
4,9,7,2360,39.90,37.70
4,9,8,2361,41.00,38.30
4,9,9,2362,43.00,39.40
4,9,10,2363,44.10,39.90
4,9,11,2364,45.00,40.40
4,9,12,2365,45.00,40.40
4,9,13,2366,46.90,41.80
4,9,14,2367,46.90,41.80
4,9,15,2368,46.90,41.80
4,9,16,2369,46.90,41.80
4,9,17,2370,46.90,41.00
4,9,18,2371,46.00,40.50
4,9,19,2372,43.00,38.90
4,9,20,2373,43.00,39.70
4,9,21,2374,42.10,38.50
4,9,22,2375,41.00,37.90
4,9,23,2376,39.90,37.30
4,10,0,2377,39.90,37.30
4,10,1,2378,37.90,35.80
4,10,2,2379,39.90,37.30
4,10,3,2380,39.90,37.30
4,10,4,2381,39.90,37.30
4,10,5,2382,39.00,36.80
4,10,6,2383,39.00,37.30
4,10,7,2384,39.90,37.30
4,10,8,2385,41.00,38.40
4,10,9,2386,44.10,39.60
4,10,10,2387,44.10,39.60
4,10,11,2388,46.00,41.00
4,10,12,2389,48.90,41.70
4,10,13,2390,51.10,42.50
4,10,14,2391,50.00,41.20
4,10,15,2392,43.00,40.70
4,10,16,2393,44.10,40.80
4,10,17,2394,45.00,41.30
4,10,18,2395,46.00,41.00
4,10,19,2396,45.00,40.50
4,10,20,2397,45.00,40.10
4,10,21,2398,45.00,40.10
4,10,22,2399,44.10,40.00
4,10,23,2400,43.00,39.80
4,11,0,2401,42.10,39.90
4,11,1,2402,42.10,40.30
4,11,2,2403,41.00,39.70
4,11,3,2404,41.00,39.30
4,11,4,2405,41.00,39.30
4,11,5,2406,39.90,38.20
4,11,6,2407,39.00,37.30
4,11,7,2408,37.00,35.80
4,11,8,2409,39.00,37.30
4,11,9,2410,39.90,38.20
4,11,10,2411,41.00,38.40
4,11,11,2412,39.90,38.20
4,11,12,2413,43.00,40.30
4,11,13,2414,42.10,38.50
4,11,14,2415,43.00,38.70
4,11,15,2416,45.00,39.70
4,11,16,2417,45.00,40.10
4,11,17,2418,39.90,37.30
4,11,18,2419,39.00,36.80
4,11,19,2420,39.00,37.30
4,11,20,2421,37.00,34.90
4,11,21,2422,37.00,34.90
4,11,22,2423,37.00,35.30
4,11,23,2424,37.00,35.30
4,12,0,2425,35.10,33.30
4,12,1,2426,37.00,34.90
4,12,2,2427,36.00,34.80
4,12,3,2428,37.00,34.90
4,12,4,2429,37.90,35.40
4,12,5,2430,37.00,34.90
4,12,6,2431,37.90,34.90
4,12,7,2432,41.00,37.10
4,12,8,2433,41.00,37.10
4,12,9,2434,42.10,37.20
4,12,10,2435,39.90,37.70
4,12,11,2436,42.10,38.90
4,12,12,2437,42.10,39.20
4,12,13,2438,44.10,40.30
4,12,14,2439,48.00,42.70
4,12,15,2440,50.00,41.40
4,12,16,2441,50.00,41.40
4,12,17,2442,46.90,40.20
4,12,18,2443,46.00,40.10
4,12,19,2444,46.00,40.50
4,12,20,2445,45.00,39.20
4,12,21,2446,44.10,38.70
4,12,22,2447,43.00,38.10
4,12,23,2448,41.00,37.40
4,13,0,2449,39.90,36.80
4,13,1,2450,39.00,35.40
4,13,2,2451,37.90,34.80
4,13,3,2452,37.00,33.90
4,13,4,2453,36.00,33.70
4,13,5,2454,36.00,33.70
4,13,6,2455,35.10,32.80
4,13,7,2456,37.90,35.30
4,13,8,2457,41.00,37.80
4,13,9,2458,44.10,39.10
4,13,10,2459,46.90,39.70
4,13,11,2460,48.90,40.80
4,13,12,2461,52.00,42.00
4,13,13,2462,55.00,43.50
4,13,14,2463,55.00,44.20
4,13,15,2464,54.00,43.40
4,13,16,2465,55.90,44.30
4,13,17,2466,57.90,45.00
4,13,18,2467,55.90,44.00
4,13,19,2468,55.00,41.90
4,13,20,2469,54.00,41.20
4,13,21,2470,52.00,39.30
4,13,22,2471,51.10,39.10
4,13,23,2472,46.90,37.40
4,14,0,2473,48.00,37.70
4,14,1,2474,46.90,37.10
4,14,2,2475,45.00,37.00
4,14,3,2476,42.10,36.10
4,14,4,2477,39.90,35.20
4,14,5,2478,41.00,34.80
4,14,6,2479,39.00,34.00
4,14,7,2480,44.10,37.50
4,14,8,2481,48.90,40.10
4,14,9,2482,52.00,42.80
4,14,10,2483,55.90,44.70
4,14,11,2484,57.90,45.70
4,14,12,2485,60.10,47.10
4,14,13,2486,64.00,49.20
4,14,14,2487,66.00,50.40
4,14,15,2488,66.00,50.40
4,14,16,2489,64.90,50.20
4,14,17,2490,68.00,51.30
4,14,18,2491,66.00,50.10
4,14,19,2492,63.00,49.40
4,14,20,2493,57.90,47.10
4,14,21,2494,59.00,47.60
4,14,22,2495,60.10,46.40
4,14,23,2496,57.00,44.90
4,15,0,2497,54.00,44.90
4,15,1,2498,54.00,44.20
4,15,2,2499,53.10,44.10
4,15,3,2500,46.90,42.60
4,15,4,2501,48.00,43.60
4,15,5,2502,46.00,43.00
4,15,6,2503,48.00,43.20
4,15,7,2504,48.90,43.20
4,15,8,2505,51.10,44.30
4,15,9,2506,53.10,45.30
4,15,10,2507,55.00,46.50
4,15,11,2508,55.00,46.50
4,15,12,2509,57.90,48.30
4,15,13,2510,59.00,50.00
4,15,14,2511,61.00,47.80
4,15,15,2512,55.90,48.20
4,15,16,2513,57.90,48.30
4,15,17,2514,53.10,49.20
4,15,18,2515,54.00,48.70
4,15,19,2516,52.00,48.20
4,15,20,2517,51.10,48.30
4,15,21,2518,48.90,46.80
4,15,22,2519,48.90,46.30
4,15,23,2520,48.00,45.90
4,16,0,2521,46.90,45.40
4,16,1,2522,46.90,45.40
4,16,2,2523,46.90,45.40
4,16,3,2524,46.90,45.40
4,16,4,2525,46.90,45.30
4,16,5,2526,46.00,44.40
4,16,6,2527,46.00,43.90
4,16,7,2528,46.90,45.30
4,16,8,2529,48.90,46.30
4,16,9,2530,51.10,47.30
4,16,10,2531,54.00,48.60
4,16,11,2532,55.00,48.60
4,16,12,2533,57.00,49.50
4,16,13,2534,57.00,48.60
4,16,14,2535,59.00,49.90
4,16,15,2536,59.00,49.50
4,16,16,2537,60.10,49.60
4,16,17,2538,60.10,49.20
4,16,18,2539,57.90,48.60
4,16,19,2540,55.00,46.50
4,16,20,2541,53.10,46.40
4,16,21,2542,53.10,46.80
4,16,22,2543,51.10,45.40
4,16,23,2544,48.90,44.40
4,17,0,2545,48.00,43.90
4,17,1,2546,46.90,43.40
4,17,2,2547,46.90,43.40
4,17,3,2548,44.10,42.00
4,17,4,2549,45.00,42.40
4,17,5,2550,45.00,42.40
4,17,6,2551,44.10,42.00
4,17,7,2552,46.00,42.90
4,17,8,2553,48.00,43.90
4,17,9,2554,50.00,44.90
4,17,10,2555,53.10,46.80
4,17,11,2556,55.90,49.50
4,17,12,2557,57.00,49.50
4,17,13,2558,59.00,50.40
4,17,14,2559,61.00,50.00
4,17,15,2560,61.00,49.20
4,17,16,2561,60.10,49.20
4,17,17,2562,59.00,47.30
4,17,18,2563,55.90,45.10
4,17,19,2564,53.10,44.50
4,17,20,2565,51.10,43.80
4,17,21,2566,51.10,43.50
4,17,22,2567,50.00,43.70
4,17,23,2568,48.90,43.60
4,18,0,2569,48.00,43.60
4,18,1,2570,46.00,43.00
4,18,2,2571,45.00,42.10
4,18,3,2572,44.10,41.60
4,18,4,2573,42.10,40.10
4,18,5,2574,43.00,40.60
4,18,6,2575,42.10,40.10
4,18,7,2576,45.00,42.10
4,18,8,2577,46.90,43.40
4,18,9,2578,50.00,45.50
4,18,10,2579,54.00,47.30
4,18,11,2580,57.90,47.90
4,18,12,2581,60.10,49.30
4,18,13,2582,62.10,51.00
4,18,14,2583,64.00,52.20
4,18,15,2584,64.00,52.20
4,18,16,2585,64.00,52.60
4,18,17,2586,62.10,51.00
4,18,18,2587,61.00,50.10
4,18,19,2588,57.00,48.80
4,18,20,2589,55.00,47.40
4,18,21,2590,55.90,47.80
4,18,22,2591,54.00,46.60
4,18,23,2592,52.00,45.20
4,19,0,2593,52.00,45.20
4,19,1,2594,51.10,44.70
4,19,2,2595,48.00,42.80
4,19,3,2596,48.00,42.80
4,19,4,2597,46.00,42.70
4,19,5,2598,45.00,42.20
4,19,6,2599,44.10,41.70
4,19,7,2600,46.90,44.00
4,19,8,2601,50.00,46.90
4,19,9,2602,55.00,46.60
4,19,10,2603,55.90,49.10
4,19,11,2604,59.00,49.60
4,19,12,2605,61.00,50.00
4,19,13,2606,62.10,50.50
4,19,14,2607,61.00,51.80
4,19,15,2608,62.10,52.70
4,19,16,2609,62.10,52.20
4,19,17,2610,62.10,52.70
4,19,18,2611,60.10,51.80
4,19,19,2612,54.00,47.80
4,19,20,2613,52.00,46.40
4,19,21,2614,50.00,44.90
4,19,22,2615,48.00,43.60
4,19,23,2616,48.90,43.60
4,20,0,2617,48.00,43.10
4,20,1,2618,46.90,43.00
4,20,2,2619,48.00,44.00
4,20,3,2620,48.00,44.40
4,20,4,2621,48.00,44.40
4,20,5,2622,48.00,44.90
4,20,6,2623,48.00,44.90
4,20,7,2624,48.00,45.40
4,20,8,2625,46.90,44.80
4,20,9,2626,48.00,45.90
4,20,10,2627,50.00,46.30
4,20,11,2628,52.00,46.80
4,20,12,2629,55.00,48.20
4,20,13,2630,54.00,46.80
4,20,14,2631,54.00,46.00
4,20,15,2632,53.10,45.20
4,20,16,2633,53.10,45.20
4,20,17,2634,51.10,44.60
4,20,18,2635,50.00,44.50
4,20,19,2636,48.90,44.90
4,20,20,2637,48.00,43.90
4,20,21,2638,46.90,43.90
4,20,22,2639,46.90,43.40
4,20,23,2640,46.90,43.00
4,21,0,2641,46.00,43.00
4,21,1,2642,45.00,42.50
4,21,2,2643,45.00,42.50
4,21,3,2644,45.00,43.00
4,21,4,2645,45.00,43.00
4,21,5,2646,45.00,43.00
4,21,6,2647,46.00,43.50
4,21,7,2648,46.90,43.90
4,21,8,2649,48.00,45.40
4,21,9,2650,50.00,45.90
4,21,10,2651,52.00,47.20
4,21,11,2652,52.00,47.20
4,21,12,2653,54.00,48.20
4,21,13,2654,55.90,49.50
4,21,14,2655,57.00,50.40
4,21,15,2656,55.90,49.90
4,21,16,2657,55.90,50.00
4,21,17,2658,55.00,49.50
4,21,18,2659,54.00,49.60
4,21,19,2660,53.10,49.20
4,21,20,2661,53.10,49.70
4,21,21,2662,53.10,49.70
4,21,22,2663,53.10,49.70
4,21,23,2664,52.00,49.80
4,22,0,2665,51.10,49.40
4,22,1,2666,51.10,49.80
4,22,2,2667,52.00,50.30
4,22,3,2668,52.00,50.30
4,22,4,2669,52.00,50.30
4,22,5,2670,53.10,50.30
4,22,6,2671,53.10,50.30
4,22,7,2672,53.10,50.70
4,22,8,2673,54.00,51.10
4,22,9,2674,55.00,52.10
4,22,10,2675,55.90,53.00
4,22,11,2676,55.00,52.10
4,22,12,2677,57.00,52.90
4,22,13,2678,55.00,52.70
4,22,14,2679,57.90,54.40
4,22,15,2680,57.00,54.00
4,22,16,2681,57.90,55.00
4,22,17,2682,57.00,54.60
4,22,18,2683,57.00,54.60
4,22,19,2684,57.00,54.00
4,22,20,2685,55.90,53.60
4,22,21,2686,55.00,53.20
4,22,22,2687,55.00,53.20
4,22,23,2688,54.00,52.30
4,23,0,2689,53.10,51.30
4,23,1,2690,54.00,52.30
4,23,2,2691,54.00,52.30
4,23,3,2692,53.10,52.00
4,23,4,2693,52.00,51.50
4,23,5,2694,52.00,50.90
4,23,6,2695,52.00,50.90
4,23,7,2696,52.00,50.90
4,23,8,2697,54.00,52.90
4,23,9,2698,57.00,54.70
4,23,10,2699,59.00,54.50
4,23,11,2700,62.10,55.70
4,23,12,2701,64.90,57.80
4,23,13,2702,68.00,59.00
4,23,14,2703,69.10,60.40
4,23,15,2704,62.10,55.70
4,23,16,2705,59.00,52.40
4,23,17,2706,57.00,51.50
4,23,18,2707,55.90,51.00
4,23,19,2708,55.00,50.60
4,23,20,2709,53.10,50.30
4,23,21,2710,50.00,47.40
4,23,22,2711,48.90,46.40
4,23,23,2712,48.00,45.50
4,24,0,2713,46.90,44.50
4,24,1,2714,46.90,44.00
4,24,2,2715,46.00,43.00
4,24,3,2716,45.00,42.10
4,24,4,2717,44.10,41.20
4,24,5,2718,43.00,40.60
4,24,6,2719,44.10,41.60
4,24,7,2720,46.00,42.60
4,24,8,2721,46.90,42.60
4,24,9,2722,48.90,44.00
4,24,10,2723,50.00,44.10
4,24,11,2724,51.10,44.60
4,24,12,2725,53.10,45.60
4,24,13,2726,53.10,45.60
4,24,14,2727,55.00,46.10
4,24,15,2728,55.90,45.80
4,24,16,2729,55.00,46.10
4,24,17,2730,55.00,45.40
4,24,18,2731,53.10,44.50
4,24,19,2732,50.00,43.30
4,24,20,2733,48.90,43.60
4,24,21,2734,46.90,42.60
4,24,22,2735,46.00,41.70
4,24,23,2736,46.00,41.70
4,25,0,2737,46.00,41.70
4,25,1,2738,44.10,40.30
4,25,2,2739,45.00,41.20
4,25,3,2740,45.00,41.20
4,25,4,2741,44.10,40.30
4,25,5,2742,43.00,39.70
4,25,6,2743,44.10,40.30
4,25,7,2744,46.00,41.30
4,25,8,2745,48.00,41.90
4,25,9,2746,48.90,42.40
4,25,10,2747,51.10,43.80
4,25,11,2748,53.10,44.50
4,25,12,2749,54.00,44.50
4,25,13,2750,55.00,45.70
4,25,14,2751,55.90,44.80
4,25,15,2752,55.90,44.80
4,25,16,2753,55.00,44.70
4,25,17,2754,54.00,44.60
4,25,18,2755,52.00,43.60
4,25,19,2756,50.00,41.50
4,25,20,2757,48.00,40.10
4,25,21,2758,48.90,40.20
4,25,22,2759,48.00,40.40
4,25,23,2760,46.90,39.80
4,26,0,2761,46.00,39.80
4,26,1,2762,45.00,40.00
4,26,2,2763,43.00,39.00
4,26,3,2764,45.00,40.50
4,26,4,2765,45.00,40.50
4,26,5,2766,44.10,39.90
4,26,6,2767,42.10,38.90
4,26,7,2768,46.00,41.30
4,26,8,2769,48.00,42.80
4,26,9,2770,50.00,44.60
4,26,10,2771,51.10,44.30
4,26,11,2772,55.00,46.10
4,26,12,2773,55.90,46.60
4,26,13,2774,55.90,45.40
4,26,14,2775,57.90,47.10
4,26,15,2776,60.10,47.80
4,26,16,2777,60.10,47.40
4,26,17,2778,57.90,45.70
4,26,18,2779,57.90,45.70
4,26,19,2780,55.00,45.40
4,26,20,2781,52.00,44.70
4,26,21,2782,48.90,42.70
4,26,22,2783,46.90,41.70
4,26,23,2784,46.00,41.70
4,27,0,2785,44.10,39.90
4,27,1,2786,44.10,39.50
4,27,2,2787,44.10,39.50
4,27,3,2788,44.10,39.50
4,27,4,2789,44.10,39.90
4,27,5,2790,45.00,39.90
4,27,6,2791,45.00,39.90
4,27,7,2792,46.90,41.70
4,27,8,2793,48.00,42.20
4,27,9,2794,50.00,42.90
4,27,10,2795,48.00,42.70
4,27,11,2796,48.90,42.30
4,27,12,2797,46.90,42.50
4,27,13,2798,46.90,43.40
4,27,14,2799,46.00,43.90
4,27,15,2800,48.00,46.30
4,27,16,2801,50.00,47.80
4,27,17,2802,51.10,48.70
4,27,18,2803,53.10,49.60
4,27,19,2804,53.10,49.20
4,27,20,2805,53.10,49.20
4,27,21,2806,51.10,49.30
4,27,22,2807,51.10,49.30
4,27,23,2808,52.00,49.70
4,28,0,2809,52.00,49.70
4,28,1,2810,52.00,50.20
4,28,2,2811,52.00,50.20
4,28,3,2812,52.00,50.20
4,28,4,2813,53.10,50.70
4,28,5,2814,53.10,50.70
4,28,6,2815,53.10,50.70
4,28,7,2816,53.10,51.20
4,28,8,2817,53.10,51.80
4,28,9,2818,54.00,52.20
4,28,10,2819,55.00,53.10
4,28,11,2820,55.90,53.50
4,28,12,2821,57.00,54.00
4,28,13,2822,57.90,54.30
4,28,14,2823,57.90,54.30
4,28,15,2824,57.90,54.30
4,28,16,2825,57.00,54.00
4,28,17,2826,57.00,54.60
4,28,18,2827,57.00,54.00
4,28,19,2828,55.90,53.00
4,28,20,2829,55.00,52.60
4,28,21,2830,54.00,51.60
4,28,22,2831,53.10,51.20
4,28,23,2832,53.10,51.20
4,29,0,2833,54.00,52.20
4,29,1,2834,53.10,51.20
4,29,2,2835,53.10,51.20
4,29,3,2836,53.10,50.70
4,29,4,2837,53.10,50.70
4,29,5,2838,53.10,50.70
4,29,6,2839,53.10,51.30
4,29,7,2840,54.00,51.60
4,29,8,2841,55.90,53.00
4,29,9,2842,59.00,55.40
4,29,10,2843,62.10,56.00
4,29,11,2844,64.90,58.20
4,29,12,2845,66.90,60.00
4,29,13,2846,69.10,60.80
4,29,14,2847,71.10,60.50
4,29,15,2848,72.00,61.40
4,29,16,2849,71.10,60.50
4,29,17,2850,70.00,60.10
4,29,18,2851,66.90,59.00
4,29,19,2852,60.10,55.30
4,29,20,2853,57.90,54.40
4,29,21,2854,57.00,54.10
4,29,22,2855,55.90,53.10
4,29,23,2856,55.90,53.10
4,30,0,2857,55.00,52.70
4,30,1,2858,54.00,52.30
4,30,2,2859,53.10,51.40
4,30,3,2860,52.00,50.30
4,30,4,2861,51.10,49.90
4,30,5,2862,53.10,51.40
4,30,6,2863,53.10,52.00
4,30,7,2864,54.00,52.80
4,30,8,2865,55.90,53.60
4,30,9,2866,61.00,56.70
4,30,10,2867,62.10,57.20
4,30,11,2868,64.90,58.80
4,30,12,2869,66.90,59.60
4,30,13,2870,68.00,55.90
4,30,14,2871,69.10,57.30
4,30,15,2872,69.10,58.30
4,30,16,2873,64.90,56.20
4,30,17,2874,62.10,54.50
4,30,18,2875,59.00,53.30
4,30,19,2876,57.20,52.10
4,30,20,2877,55.00,50.50
4,30,21,2878,54.50,49.50
4,30,22,2879,53.10,48.40
4,30,23,2880,52.30,47.90
5,1,0,2881,52.20,47.70
5,1,1,2882,52.90,48.70
5,1,2,2883,53.20,49.10
5,1,3,2884,53.60,49.40
5,1,4,2885,53.40,49.50
5,1,5,2886,53.60,49.90
5,1,6,2887,53.80,50.60
5,1,7,2888,54.00,51.10
5,1,8,2889,54.00,51.10
5,1,9,2890,54.00,51.10
5,1,10,2891,54.00,51.10
5,1,11,2892,55.90,51.90
5,1,12,2893,57.90,52.70
5,1,13,2894,60.10,53.60
5,1,14,2895,59.00,52.20
5,1,15,2896,57.90,52.30
5,1,16,2897,57.90,51.70
5,1,17,2898,57.90,51.30
5,1,18,2899,57.90,51.30
5,1,19,2900,57.00,51.30
5,1,20,2901,57.00,51.90
5,1,21,2902,55.90,50.90
5,1,22,2903,54.00,50.00
5,1,23,2904,53.10,49.60
5,2,0,2905,51.10,48.70
5,2,1,2906,50.00,47.80
5,2,2,2907,48.00,46.30
5,2,3,2908,48.00,46.30
5,2,4,2909,50.00,47.20
5,2,5,2910,50.00,47.80
5,2,6,2911,51.10,47.70
5,2,7,2912,51.10,47.70
5,2,8,2913,52.00,48.70
5,2,9,2914,53.10,49.20
5,2,10,2915,55.00,51.00
5,2,11,2916,59.00,52.70
5,2,12,2917,59.00,52.20
5,2,13,2918,63.00,53.80
5,2,14,2919,62.10,54.00
5,2,15,2920,64.00,54.80
5,2,16,2921,64.90,54.60
5,2,17,2922,63.00,53.90
5,2,18,2923,62.10,54.00
5,2,19,2924,57.90,51.70
5,2,20,2925,55.00,50.50
5,2,21,2926,54.00,50.00
5,2,22,2927,55.90,50.90
5,2,23,2928,54.00,50.00
5,3,0,2929,51.10,48.70
5,3,1,2930,48.90,47.70
5,3,2,2931,50.00,49.30
5,3,3,2932,48.90,48.30
5,3,4,2933,46.00,46.00
5,3,5,2934,46.90,46.40
5,3,6,2935,48.00,47.90
5,3,7,2936,50.00,48.80
5,3,8,2937,54.00,51.60
5,3,9,2938,55.90,52.40
5,3,10,2939,60.10,54.20
5,3,11,2940,64.90,56.60
5,3,12,2941,64.90,56.10
5,3,13,2942,68.00,56.80
5,3,14,2943,69.10,56.30
5,3,15,2944,70.00,55.80
5,3,16,2945,71.10,56.70
5,3,17,2946,71.10,55.90
5,3,18,2947,70.00,56.30
5,3,19,2948,66.90,53.40
5,3,20,2949,64.90,53.80
5,3,21,2950,63.00,53.00
5,3,22,2951,57.90,51.30
5,3,23,2952,54.00,50.10
5,4,0,2953,52.00,49.70
5,4,1,2954,52.00,49.20
5,4,2,2955,51.10,48.80
5,4,3,2956,52.00,49.20
5,4,4,2957,52.00,49.20
5,4,5,2958,51.10,48.80
5,4,6,2959,53.10,49.20
5,4,7,2960,55.90,50.40
5,4,8,2961,59.00,52.20
5,4,9,2962,63.00,54.80
5,4,10,2963,66.90,56.90
5,4,11,2964,68.00,57.30
5,4,12,2965,70.00,58.60
5,4,13,2966,72.00,59.30
5,4,14,2967,75.00,59.40
5,4,15,2968,75.90,58.50
5,4,16,2969,75.00,58.20
5,4,17,2970,73.90,57.80
5,4,18,2971,73.00,57.80
5,4,19,2972,72.00,57.90
5,4,20,2973,66.90,55.50
5,4,21,2974,64.00,53.90
5,4,22,2975,66.00,53.80
5,4,23,2976,61.00,52.70
5,5,0,2977,62.10,53.10
5,5,1,2978,59.00,52.20
5,5,2,2979,57.00,51.90
5,5,3,2980,57.00,51.40
5,5,4,2981,55.90,50.90
5,5,5,2982,55.00,51.10
5,5,6,2983,57.00,52.40
5,5,7,2984,57.00,53.00
5,5,8,2985,60.10,54.20
5,5,9,2986,60.10,55.80
5,5,10,2987,64.00,57.40
5,5,11,2988,66.00,58.20
5,5,12,2989,72.00,61.40
5,5,13,2990,73.90,61.50
5,5,14,2991,75.90,61.70
5,5,15,2992,75.90,62.70
5,5,16,2993,77.00,63.10
5,5,17,2994,73.00,62.80
5,5,18,2995,73.90,63.10
5,5,19,2996,69.10,59.80
5,5,20,2997,64.90,54.70
5,5,21,2998,66.00,55.10
5,5,22,2999,64.00,54.80
5,5,23,3000,62.10,54.50
5,6,0,3001,57.90,52.80
5,6,1,3002,57.00,52.90
5,6,2,3003,59.00,53.80
5,6,3,3004,54.00,51.70
5,6,4,3005,55.90,52.50
5,6,5,3006,55.00,52.10
5,6,6,3007,57.90,54.40
5,6,7,3008,60.10,55.30
5,6,8,3009,64.00,57.90
5,6,9,3010,66.90,59.50
5,6,10,3011,69.10,60.80
5,6,11,3012,70.00,61.10
5,6,12,3013,73.00,61.70
5,6,13,3014,75.00,63.40
5,6,14,3015,75.00,61.80
5,6,15,3016,75.00,62.90
5,6,16,3017,71.10,61.00
5,6,17,3018,68.00,60.40
5,6,18,3019,66.90,60.00
5,6,19,3020,66.00,60.30
5,6,20,3021,63.00,58.10
5,6,21,3022,63.00,58.60
5,6,22,3023,62.10,58.20
5,6,23,3024,62.10,58.80
5,7,0,3025,60.10,57.50
5,7,1,3026,60.10,57.50
5,7,2,3027,55.90,54.70
5,7,3,3028,57.90,55.50
5,7,4,3029,55.90,54.10
5,7,5,3030,57.00,54.60
5,7,6,3031,55.90,54.10
5,7,7,3032,57.90,54.90
5,7,8,3033,64.00,57.80
5,7,9,3034,61.00,56.60
5,7,10,3035,64.00,57.80
5,7,11,3036,66.90,59.50
5,7,12,3037,66.90,60.60
5,7,13,3038,69.10,60.80
5,7,14,3039,70.00,60.60
5,7,15,3040,71.10,61.50
5,7,16,3041,72.00,61.30
5,7,17,3042,71.10,61.00
5,7,18,3043,70.00,60.60
5,7,19,3044,66.00,57.50
5,7,20,3045,62.10,54.50
5,7,21,3046,57.90,53.90
5,7,22,3047,57.00,54.00
5,7,23,3048,57.00,53.50
5,8,0,3049,55.90,53.00
5,8,1,3050,53.10,50.70
5,8,2,3051,51.10,49.30
5,8,3,3052,50.00,49.30
5,8,4,3053,48.00,47.40
5,8,5,3054,48.90,48.80
5,8,6,3055,50.00,49.30
5,8,7,3056,48.90,48.80
5,8,8,3057,52.00,50.80
5,8,9,3058,53.10,51.30
5,8,10,3059,55.90,53.00
5,8,11,3060,55.90,53.00
5,8,12,3061,55.90,53.00
5,8,13,3062,57.90,54.40
5,8,14,3063,62.10,56.60
5,8,15,3064,64.00,57.40
5,8,16,3065,66.00,58.60
5,8,17,3066,66.90,59.00
5,8,18,3067,64.90,58.20
5,8,19,3068,61.00,56.30
5,8,20,3069,57.90,54.40
5,8,21,3070,59.00,54.40
5,8,22,3071,57.00,52.40
5,8,23,3072,55.00,51.10
5,9,0,3073,54.00,50.10
5,9,1,3074,50.00,48.40
5,9,2,3075,51.10,49.40
5,9,3,3076,52.00,49.80
5,9,4,3077,52.00,49.80
5,9,5,3078,52.00,49.80
5,9,6,3079,52.00,49.80
5,9,7,3080,52.00,49.30
5,9,8,3081,53.10,49.80
5,9,9,3082,53.10,49.80
5,9,10,3083,54.00,50.20
5,9,11,3084,55.00,50.60
5,9,12,3085,57.90,52.40
5,9,13,3086,55.90,51.60
5,9,14,3087,54.00,50.20
5,9,15,3088,53.10,49.80
5,9,16,3089,51.10,50.00
5,9,17,3090,52.00,50.90
5,9,18,3091,53.10,50.80
5,9,19,3092,50.00,50.10
5,9,20,3093,50.00,49.50
5,9,21,3094,48.90,48.50
5,9,22,3095,48.90,47.90
5,9,23,3096,50.00,49.00
5,10,0,3097,48.00,46.00
5,10,1,3098,48.00,45.50
5,10,2,3099,46.90,44.50
5,10,3,3100,46.00,44.10
